account_id,account_number,customer_id,branch_id,account_type,currency,balance,status,opened_at
5546,2971955543,9963,4,Business,EUR,128681.24,Closed,2016-08-30 07:59:12
5547,4092351100,1716,84,Saving,VND,30570.55,Inactive,2020-08-23 10:05:16
5548,8590907429,4448,60,Business,EUR,214338.03,Inactive,2023-09-18 10:13:22
5549,6885670481,5975,58,Business,USD,443211.24,Closed,2025-10-09 20:26:38
5550,6260986152,7556,94,Checking,EUR,294576.26,Closed,2024-09-12 19:46:04
5551,9252125344,8016,78,Saving,USD,409188.01,Closed,2020-06-22 07:32:51
5552,3687853082,7915,68,Checking,EUR,358144.11,Inactive,2025-04-08 22:35:03
5553,2350717552,3559,99,Saving,EUR,2329.01,Inactive,2019-04-07 00:16:17
5554,4605234304,3172,34,Saving,USD,131942.75,Closed,2019-12-23 05:10:48
5555,1747742020,7586,5,Saving,USD,77042.0,Inactive,2019-02-15 00:17:31
5556,6796118039,4291,58,Checking,USD,406238.29,Closed,2021-08-22 23:16:05
5557,4055529735,6954,27,Business,USD,170815.24,Active,2017-08-01 02:22:48
5558,4515849521,3315,7,Saving,VND,253527.92,Active,2017-12-27 17:51:42
5559,5113861655,6362,29,Business,USD,432801.07,Closed,2026-02-03 22:00:43
5560,9237853314,9067,82,Business,USD,267679.61,Closed,2025-06-19 12:35:57
5561,3983456023,1759,22,Checking,EUR,10446.93,Inactive,2020-07-01 02:56:23
5562,1994995515,6518,41,Business,VND,461303.91,Active,2025-01-25 11:53:33
5563,1398383396,2188,57,Saving,EUR,202394.07,Active,2019-12-07 09:06:42
5564,9593331804,8697,13,Business,VND,499620.18,Inactive,2025-10-08 03:19:39
5565,5184054736,6021,17,Saving,VND,76205.35,Inactive,2021-05-14 18:39:59
5566,3078739213,7400,15,Saving,USD,226054.86,Active,2024-08-14 17:12:42
5567,9315035121,8752,53,Business,EUR,216628.68,Inactive,2025-05-13 22:43:13
5568,8866095200,1653,38,Checking,USD,175023.94,Closed,2020-08-09 11:51:30
5569,8902351211,7008,71,Business,VND,95796.1,Inactive,2021-06-08 07:06:15
5570,6092680081,2825,41,Checking,VND,462699.26,Closed,2018-12-14 20:27:20
5571,8278837449,7904,97,Saving,EUR,414830.84,Inactive,2022-10-23 18:34:01
5572,5674802552,6321,5,Saving,EUR,80626.76,Closed,2026-06-06 07:12:25
5573,3795222313,7872,95,Saving,USD,132592.73,Closed,2026-06-12 19:31:56
5574,7936521189,1013,87,Checking,EUR,405377.91,Inactive,2020-05-27 16:46:51
5575,4296962245,9993,49,Business,EUR,315621.99,Active,2023-02-23 08:50:29
5576,1604875429,950,84,Checking,VND,455452.21,Active,2022-09-29 11:46:42
5577,7833339945,1234,90,Saving,VND,319352.65,Closed,2022-06-21 11:34:42
5578,8323550212,3768,30,Business,VND,45903.88,Active,2024-10-28 23:07:28
5579,4325662175,7118,24,Business,EUR,381995.22,Active,2023-08-31 19:51:53
5580,7050019629,878,85,Saving,USD,485193.17,Closed,2021-08-22 06:51:22
5581,3298437001,5757,11,Business,EUR,107811.19,Active,2024-09-14 07:10:55
5582,3437077725,6676,32,Checking,VND,263771.62,Closed,2017-01-30 10:49:30
5583,7538234841,7257,79,Business,USD,142258.82,Active,2022-04-16 09:57:13
5584,8306950442,1542,91,Checking,VND,193881.46,Active,2021-10-11 00:33:15
5585,2246530166,338,80,Checking,VND,249938.12,Active,2025-07-30 06:00:24
5586,1863454018,6404,68,Saving,EUR,150987.34,Inactive,2026-04-03 18:52:00
5587,9693791028,2823,75,Checking,USD,210370.31,Active,2023-12-16 04:52:40
5588,3530733142,9118,40,Checking,VND,263154.13,Active,2025-08-18 16:58:01
5589,2621895991,7178,62,Saving,USD,51128.87,Active,2025-05-14 06:41:27
5590,1413077604,9182,60,Checking,VND,111548.21,Active,2018-10-21 22:33:48
5591,6378629202,7662,55,Checking,EUR,91134.25,Active,2022-10-08 18:12:50
5592,6597850301,6572,67,Checking,USD,206170.46,Active,2020-09-26 05:18:35
5593,5580715652,6074,10,Checking,USD,123843.65,Closed,2022-02-12 15:08:42
5594,3822009889,9067,39,Checking,VND,321234.22,Active,2022-11-16 14:10:04
5595,8877013789,117,81,Saving,VND,402807.78,Inactive,2022-07-11 23:59:42
5596,5481974695,6816,54,Checking,EUR,229868.29,Inactive,2021-05-06 00:57:05
5597,1494055653,8940,86,Saving,USD,89482.35,Inactive,2024-10-31 11:28:27
5598,5494523072,8779,99,Saving,USD,175138.74,Inactive,2024-01-27 13:36:15
5599,3322109631,2090,33,Checking,USD,143540.13,Closed,2024-12-09 14:38:21
5600,3305328106,6339,2,Business,USD,439991.01,Active,2021-07-01 14:05:05
5601,2328074418,7983,55,Business,VND,155770.47,Active,2018-09-26 12:25:48
5602,8762772374,1618,14,Business,EUR,327927.52,Active,2026-03-20 07:36:29
5603,3809436845,4799,87,Checking,USD,284129.42,Closed,2016-11-07 07:07:49
5604,9931379629,2776,74,Business,EUR,117725.4,Inactive,2020-03-21 19:13:26
5605,7527394528,4616,72,Business,USD,337132.88,Active,2025-10-23 03:36:37
5606,7265006905,1204,18,Checking,VND,348684.05,Inactive,2021-03-03 03:42:35
5607,2452125499,9857,1,Business,USD,340606.2,Inactive,2020-10-30 22:20:36
5608,6460668788,9338,33,Saving,EUR,1095.64,Active,2021-09-23 05:15:05
5609,4150893343,2730,73,Business,USD,431120.64,Inactive,2022-01-10 05:59:31
5610,4556736597,9913,80,Checking,VND,277968.65,Inactive,2017-04-13 01:08:15
5611,1141461348,9258,32,Checking,VND,125989.87,Active,2020-02-13 00:51:36
5612,8822970144,5227,72,Checking,USD,262387.08,Active,2022-10-26 00:35:38
5613,9068395740,5247,54,Saving,VND,21969.66,Active,2025-04-12 04:48:40
5614,3381231124,5982,75,Business,USD,334596.79,Active,2021-08-09 12:22:37
5615,3196693512,114,90,Saving,USD,331.02,Active,2020-05-31 02:35:27
5616,9470000735,8584,95,Checking,EUR,80210.29,Closed,2017-04-08 22:02:45
5617,3693408541,838,97,Saving,USD,227206.26,Active,2022-04-27 01:55:16
5618,3329561494,6949,74,Business,USD,469775.0,Active,2016-11-10 11:24:39
5619,7830361496,6201,83,Checking,USD,56512.94,Inactive,2021-01-27 20:00:29
5620,5591725617,1111,75,Business,USD,222725.86,Closed,2017-02-28 11:22:12
5621,4843001167,7444,94,Saving,EUR,331610.35,Closed,2025-02-12 12:59:28
5622,7847691451,2535,85,Business,VND,108408.35,Closed,2016-09-01 03:49:42
5623,6315928643,9565,22,Business,VND,100196.56,Closed,2019-03-28 08:26:46
5624,7616863418,4413,79,Checking,VND,304542.56,Active,2017-02-23 23:00:49
5625,3617246182,3764,31,Checking,VND,424605.37,Closed,2019-06-22 19:01:19
5626,6791496701,2434,66,Business,USD,131346.04,Closed,2016-08-28 20:56:42
5627,3615546421,7122,11,Business,EUR,13469.54,Inactive,2024-04-07 02:55:09
5628,7679050790,5992,27,Saving,EUR,318159.01,Closed,2024-04-04 01:25:34
5629,2758278222,4455,93,Business,EUR,334654.61,Active,2019-07-11 03:47:30
5630,2278423218,7023,60,Business,VND,313645.91,Active,2017-02-28 02:35:29
5631,3800673871,3066,60,Business,EUR,307607.88,Closed,2016-12-22 17:59:36
5632,3962338947,4503,43,Checking,EUR,40530.52,Active,2021-06-14 11:07:40
5633,5814614179,2650,66,Checking,VND,391622.71,Inactive,2026-03-23 06:09:49
5634,7372211221,9616,33,Saving,USD,288200.87,Active,2017-12-09 15:55:03
5635,2807701135,9055,100,Business,VND,173362.69,Closed,2017-12-31 15:18:55
5636,4609022865,8082,85,Saving,USD,414133.69,Closed,2017-02-02 23:01:44
5637,5391621453,7485,3,Saving,EUR,451730.88,Inactive,2020-03-14 21:37:53
5638,4711124419,5273,58,Checking,EUR,73515.01,Closed,2023-01-13 05:11:23
5639,5848363757,5634,90,Checking,EUR,210891.92,Active,2019-01-28 20:41:24
5640,7645347084,6953,77,Business,USD,817.93,Inactive,2019-06-03 01:12:47
5641,3414312562,2093,100,Saving,VND,428608.75,Inactive,2024-10-06 22:13:37
5642,4022448898,4808,80,Business,EUR,142793.07,Inactive,2020-09-19 02:11:09
5643,3913636979,77,18,Checking,USD,286119.08,Active,2021-04-17 20:43:15
5644,8090460805,2278,40,Business,VND,390572.67,Active,2022-12-24 00:34:18
5645,9425759596,7940,21,Checking,EUR,239654.3,Inactive,2017-05-07 03:15:34
5646,7262399981,3979,7,Business,EUR,106391.3,Inactive,2025-08-14 12:27:34
5647,3654171863,931,5,Business,EUR,414778.66,Active,2016-07-30 11:39:08
5648,7271526956,1319,65,Saving,VND,444699.52,Active,2024-03-02 15:03:46
5649,9785613691,2523,21,Saving,USD,158084.17,Closed,2025-04-26 21:40:30
5650,6773485372,4083,28,Checking,EUR,387339.09,Active,2018-02-11 03:55:52
5651,8941279617,6196,45,Checking,VND,363861.19,Inactive,2023-06-29 22:59:59
5652,5891032982,8339,53,Business,VND,470369.97,Closed,2022-10-16 11:18:57
5653,2546573759,6983,98,Checking,VND,492882.1,Closed,2025-08-15 06:40:17
5654,7016632216,8359,61,Saving,USD,22576.56,Active,2017-03-03 08:19:52
5655,6049817242,5773,34,Checking,EUR,132583.13,Active,2025-03-27 03:57:31
5656,6320041834,7287,80,Business,VND,68202.16,Inactive,2021-01-26 03:19:06
5657,6523998843,7457,1,Checking,USD,344748.03,Inactive,2017-04-11 20:27:17
5658,2597202224,5390,86,Business,VND,106082.9,Active,2026-04-20 12:59:52
5659,3071817011,7003,78,Checking,EUR,53041.55,Active,2023-12-20 09:19:40
5660,3244443821,9676,51,Business,USD,98991.99,Closed,2024-09-20 18:35:35
5661,9051713668,5706,42,Business,VND,81849.66,Closed,2022-11-18 00:08:42
5662,1820134968,2487,37,Saving,EUR,333899.84,Inactive,2021-06-14 16:22:46
5663,9119263211,1428,11,Business,USD,430390.77,Closed,2023-05-17 12:24:25
5664,8273714560,7234,90,Checking,VND,470422.96,Active,2025-10-07 14:08:34
5665,2627873112,4326,70,Business,USD,433047.57,Closed,2026-01-13 21:04:52
5666,5961762755,1628,34,Saving,EUR,207871.39,Inactive,2026-06-26 12:25:26
5667,7315014244,9904,27,Business,VND,387797.26,Inactive,2021-08-23 19:41:17
5668,3500972252,8285,54,Saving,VND,315963.48,Active,2026-05-19 15:48:00
5669,7268101136,5032,94,Checking,EUR,336979.78,Closed,2016-07-21 08:47:18
5670,2258057711,1332,80,Checking,EUR,159101.79,Closed,2022-07-29 20:30:40
5671,8276752272,9247,95,Saving,EUR,394084.05,Inactive,2024-03-06 15:19:35
5672,1278256123,6880,3,Checking,VND,348486.68,Inactive,2018-03-19 08:48:46
5673,2285018869,2293,81,Business,VND,463226.05,Closed,2022-02-25 04:02:16
5674,9342707984,6938,74,Checking,VND,282683.15,Active,2024-12-24 11:46:03
5675,3750426457,6812,67,Saving,USD,17468.03,Closed,2025-12-04 16:07:35
5676,6333368247,3436,14,Business,EUR,344924.5,Inactive,2023-06-08 11:23:11
5677,2318766528,2803,95,Saving,EUR,494527.2,Inactive,2024-08-22 16:43:05
5678,1740572678,2891,48,Business,EUR,27991.67,Closed,2021-04-05 17:26:05
5679,6072892073,5694,41,Checking,USD,458539.92,Inactive,2019-04-14 20:40:32
5680,5268410610,7623,35,Saving,VND,51431.77,Inactive,2022-02-02 15:24:22
5681,3563791449,8427,53,Saving,USD,247958.11,Active,2018-06-03 22:28:42
5682,1660817512,1633,60,Checking,EUR,451397.61,Active,2018-07-23 04:42:14
5683,4193781711,729,49,Saving,EUR,426594.76,Inactive,2024-06-23 05:50:40
5684,6569502282,3406,27,Checking,EUR,207617.85,Active,2020-08-26 01:33:31
5685,8504640482,3409,32,Business,VND,199099.89,Active,2021-04-06 10:10:26
5686,8345897974,2937,76,Business,EUR,471309.05,Active,2026-04-06 16:39:38
5687,4485497280,5420,20,Saving,VND,360574.66,Active,2024-11-20 23:43:10
5688,4124711212,5751,13,Checking,USD,324845.43,Closed,2023-06-12 03:58:15
5689,7473962852,714,34,Business,EUR,397162.7,Inactive,2017-01-23 18:49:47
5690,7597002184,2777,50,Saving,EUR,441823.47,Active,2021-06-08 01:01:55
5691,5259284787,5470,37,Business,VND,76967.19,Active,2026-04-25 15:05:47
5692,2101529908,5236,93,Checking,USD,22824.7,Inactive,2023-08-06 11:54:08
5693,4843436362,1900,29,Business,USD,2233.53,Inactive,2023-02-17 18:32:23
5694,5875666538,5961,82,Saving,USD,134052.1,Closed,2023-08-16 00:37:49
5695,3112328205,6129,54,Business,EUR,112810.23,Inactive,2026-03-20 00:07:38
5696,6831320048,3930,66,Checking,EUR,277451.89,Closed,2017-12-23 08:14:02
5697,4307715345,9119,34,Saving,EUR,281958.52,Inactive,2022-11-25 19:23:16
5698,8688882841,9501,72,Saving,USD,437127.63,Closed,2025-11-30 07:27:12
5699,6839319950,3417,26,Business,USD,230478.62,Closed,2024-05-14 03:09:39
5700,5163767512,6653,81,Checking,USD,289044.72,Inactive,2016-08-06 03:01:26
5701,5338092715,4127,59,Checking,USD,51384.68,Inactive,2018-06-28 05:12:07
5702,5361622386,6757,87,Checking,VND,390906.42,Closed,2022-03-04 21:26:33
5703,9757061274,6517,42,Business,VND,433771.6,Inactive,2022-08-15 23:53:39
5704,4060479936,2684,26,Saving,VND,90922.6,Inactive,2023-06-18 17:39:42
5705,2031784678,1004,52,Saving,EUR,32130.54,Active,2019-08-16 23:17:59
5706,4725469815,7039,73,Checking,USD,369520.21,Active,2025-04-06 18:46:19
5707,6335121450,9695,11,Business,USD,422581.29,Closed,2025-03-31 20:52:53
5708,4592043803,8972,51,Saving,USD,407882.36,Active,2023-09-17 06:25:21
5709,5813001836,33,92,Saving,EUR,143853.62,Inactive,2026-05-27 08:21:32
5710,2279670690,2387,34,Business,EUR,78184.12,Inactive,2020-06-10 02:09:14
5711,2030182166,2436,30,Business,USD,387021.44,Active,2017-03-17 07:52:15
5712,1064750448,1582,25,Saving,VND,263260.57,Closed,2019-02-11 18:19:40
5713,5986954186,3864,43,Saving,EUR,293067.22,Inactive,2024-03-14 04:18:26
5714,3435995830,3823,43,Saving,USD,302122.63,Inactive,2017-10-29 23:41:52
5715,9336450185,6732,24,Business,VND,447146.19,Closed,2021-12-10 01:45:30
5716,7525969137,6684,95,Checking,VND,143009.77,Closed,2024-06-03 11:18:53
5717,7246200642,9504,47,Saving,VND,34650.48,Inactive,2017-04-25 14:26:10
5718,9604864398,3101,1,Business,VND,19967.67,Active,2023-02-24 09:33:10
5719,2684104567,3891,49,Saving,USD,242628.69,Active,2025-07-27 12:59:54
5720,4907978429,5479,55,Checking,EUR,82016.64,Active,2021-03-26 05:14:36
5721,4353162587,7035,24,Business,USD,145810.32,Closed,2017-12-23 10:28:28
5722,7752499941,7381,59,Saving,EUR,363168.41,Active,2021-06-08 11:36:53
5723,8263688252,3183,65,Saving,USD,139753.68,Active,2024-08-30 01:08:52
5724,3551244542,2716,24,Saving,EUR,427086.82,Active,2016-11-22 13:11:33
5725,4377425313,3226,65,Checking,USD,360963.1,Active,2021-12-06 06:10:15
5726,5270878544,6305,19,Checking,EUR,13800.5,Closed,2024-07-30 00:51:00
5727,4657084606,1572,36,Checking,USD,85967.83,Inactive,2026-01-07 16:10:23
5728,4970448297,3040,76,Saving,VND,405505.08,Inactive,2022-10-15 17:35:33
5729,9702818222,9295,29,Business,EUR,113424.52,Closed,2019-03-18 08:27:26
5730,8061413097,567,36,Checking,USD,347099.49,Closed,2021-08-05 14:51:17
5731,3970259184,3222,83,Checking,VND,56557.18,Active,2022-07-09 12:13:25
5732,8984635518,9058,94,Saving,USD,357868.25,Inactive,2022-07-18 10:28:49
5733,3680653992,9985,3,Checking,USD,381246.02,Closed,2025-12-08 20:38:47
5734,6445877744,9198,62,Checking,EUR,172848.36,Closed,2024-11-03 00:41:04
5735,6090246976,7816,17,Saving,USD,370554.74,Closed,2024-04-22 11:58:36
5736,1820718127,94,62,Saving,EUR,210743.24,Active,2017-01-20 20:25:07
5737,7689640423,9880,39,Business,VND,196968.44,Inactive,2023-01-21 19:17:35
5738,6519585411,5736,22,Business,EUR,49077.25,Closed,2016-11-24 01:53:38
5739,8070898157,5949,6,Business,EUR,385576.63,Closed,2021-07-25 01:26:50
5740,4600815793,7506,85,Saving,EUR,86438.97,Active,2016-08-08 05:02:44
5741,3688221591,1812,96,Business,USD,446090.04,Inactive,2025-07-23 22:05:24
5742,2762996812,4969,10,Saving,VND,329890.88,Inactive,2026-02-06 08:21:09
5743,9801909703,5130,73,Checking,VND,241988.0,Active,2022-09-14 04:15:05
5744,6155588384,4369,22,Checking,VND,379888.51,Closed,2019-10-24 08:15:43
5745,1669511241,7048,41,Checking,EUR,366278.42,Active,2018-07-16 16:26:56
5746,9496808393,1101,38,Saving,VND,434251.43,Closed,2020-11-08 14:44:53
5747,4574981873,7840,10,Checking,USD,444826.17,Closed,2017-12-07 02:52:57
5748,2144572274,1963,6,Business,USD,167641.13,Inactive,2018-12-04 21:16:13
5749,3291349983,495,80,Business,VND,120461.02,Active,2024-11-12 03:37:07
5750,1800303256,5955,21,Business,VND,137890.06,Inactive,2017-07-13 02:15:26
5751,6504968210,8996,60,Saving,VND,219214.72,Closed,2018-11-03 23:35:51
5752,8163938693,4760,37,Saving,EUR,206847.28,Active,2022-04-05 20:58:21
5753,5453940328,491,59,Business,USD,367297.04,Closed,2019-09-15 17:04:43
5754,9887083982,601,14,Saving,VND,499771.32,Inactive,2018-09-13 12:18:06
5755,5334774629,6419,78,Business,VND,471228.08,Active,2019-07-07 04:33:11
5756,7482253285,5037,92,Business,EUR,9971.7,Inactive,2023-05-08 22:07:57
5757,9824632534,1012,57,Saving,EUR,96252.02,Active,2023-02-26 03:47:31
5758,8755003235,9340,23,Saving,VND,284263.21,Active,2025-04-22 17:51:19
5759,9659840674,6788,38,Saving,VND,42890.7,Active,2023-01-03 07:57:08
5760,5548354415,658,86,Checking,EUR,483885.43,Active,2024-11-06 00:17:26
5761,6789684273,153,28,Saving,VND,363997.22,Closed,2017-12-17 09:29:44
5762,2359346037,6342,54,Saving,VND,222491.62,Inactive,2016-10-03 13:10:50
5763,3780915467,4380,15,Checking,EUR,114049.3,Active,2017-12-01 07:41:45
5764,6721460338,345,73,Checking,USD,132990.85,Active,2020-06-05 13:14:48
5765,9295007661,7769,7,Business,USD,32613.57,Active,2025-04-06 08:25:00
5766,7613747328,1882,14,Checking,USD,58829.15,Closed,2019-06-14 03:32:19
5767,2865845787,7715,13,Checking,USD,375727.23,Closed,2023-08-27 22:43:26
5768,6123071648,1833,5,Checking,USD,323613.77,Inactive,2024-06-09 12:45:03
5769,9433104084,171,81,Checking,EUR,436645.5,Active,2023-10-16 13:16:10
5770,9362506777,5698,28,Saving,EUR,18113.05,Active,2016-12-16 12:29:05
5771,1319467154,2386,1,Checking,USD,161021.66,Active,2019-09-19 00:48:02
5772,9540341511,5258,93,Business,USD,150390.5,Active,2019-05-22 14:57:51
5773,4398046100,9990,55,Business,EUR,64251.6,Active,2019-06-04 08:34:52
5774,4489945596,6677,5,Saving,EUR,7565.74,Closed,2023-10-31 13:44:30
5775,5222387708,4406,99,Saving,USD,405687.57,Closed,2021-10-10 01:33:22
5776,1490758999,7401,91,Saving,EUR,67945.11,Closed,2018-09-13 21:24:56
5777,3761180146,8460,67,Checking,VND,366517.59,Inactive,2019-03-20 20:55:49
5778,6823726440,3142,39,Business,VND,410432.07,Active,2017-05-27 22:27:17
5779,7035179766,4270,83,Saving,VND,121500.18,Closed,2023-03-18 16:06:19
5780,1356528658,5477,9,Saving,EUR,320307.4,Active,2023-01-07 09:58:30
5781,3011450211,4442,25,Saving,EUR,213090.87,Inactive,2024-02-08 02:52:05
5782,3219015286,6315,59,Checking,EUR,33417.99,Inactive,2021-12-19 09:42:11
5783,9603011340,2208,33,Saving,EUR,304878.8,Active,2025-06-10 11:46:01
5784,8013911695,1364,92,Business,USD,95578.59,Active,2025-07-09 00:49:42
5785,9561438586,7445,74,Saving,USD,281007.27,Closed,2025-06-22 16:46:27
5786,7151563666,1375,91,Checking,EUR,82071.41,Active,2020-02-25 04:09:20
5787,5898083244,6573,8,Business,EUR,458122.64,Inactive,2018-01-08 13:00:21
5788,5141494186,9088,35,Saving,EUR,119760.36,Active,2023-07-12 12:27:10
5789,7345972539,7921,28,Checking,USD,387285.53,Inactive,2016-12-09 14:53:44
5790,4454438586,3581,75,Business,EUR,485090.18,Active,2018-09-04 08:41:18
5791,6974850761,6626,83,Checking,VND,4392.81,Closed,2018-03-16 07:48:58
5792,6756838998,325,68,Business,USD,324337.87,Inactive,2022-08-25 03:15:06
5793,9798960407,9969,7,Business,USD,21621.25,Closed,2021-01-01 07:46:34
5794,3671032039,5910,7,Business,EUR,295310.84,Closed,2023-01-21 17:29:15
5795,4562466214,5759,48,Checking,VND,155883.53,Active,2026-03-07 21:46:52
5796,8511075290,1107,17,Checking,USD,208948.28,Inactive,2018-06-08 09:53:35
5797,5501865517,211,90,Saving,EUR,317883.66,Closed,2022-09-19 09:19:13
5798,5476682333,6537,12,Business,USD,381184.84,Closed,2026-05-29 22:05:36
5799,6199033747,8083,67,Checking,EUR,7272.29,Active,2017-02-08 09:18:38
5800,5697294726,7250,36,Business,EUR,46878.44,Active,2025-09-03 02:32:56
5801,8588454002,7135,57,Checking,VND,11742.98,Closed,2019-10-27 17:37:06
5802,4393931528,4573,25,Checking,VND,320878.78,Active,2018-03-24 01:54:20
5803,5746866252,7304,46,Business,EUR,429851.17,Active,2016-08-16 18:55:02
5804,7961259613,860,92,Business,USD,411638.97,Inactive,2024-11-22 16:49:19
5805,3504983495,3489,55,Checking,VND,277652.2,Inactive,2018-01-24 05:20:31
5806,8947083771,6483,61,Checking,USD,386033.63,Inactive,2023-05-07 16:11:07
5807,5048003058,5169,32,Checking,EUR,349390.92,Inactive,2021-01-17 23:32:43
5808,2221723288,9806,18,Checking,USD,259108.4,Active,2021-07-15 00:35:55
5809,5538582598,8941,6,Business,USD,103823.46,Closed,2018-03-19 22:03:49
5810,1009156406,51,32,Business,USD,401121.41,Active,2018-06-21 16:49:53
5811,3159415283,3922,33,Saving,VND,4913.59,Closed,2021-11-02 09:34:36
5812,3639334306,9451,60,Checking,VND,352176.56,Closed,2017-07-28 19:12:51
5813,2518473116,6563,52,Saving,EUR,9336.3,Inactive,2024-02-08 18:47:12
5814,6414798249,4356,77,Saving,VND,111770.19,Closed,2025-08-05 11:38:42
5815,5616626957,2316,17,Business,USD,492596.85,Closed,2017-06-07 10:07:15
5816,2906581116,7071,14,Saving,VND,134356.83,Closed,2023-05-27 22:00:08
5817,5065207878,2776,93,Checking,USD,372858.52,Active,2026-03-05 20:31:24
5818,8710334610,5828,93,Checking,EUR,71143.15,Active,2021-03-21 03:20:25
5819,7819342500,6277,70,Business,VND,451622.62,Closed,2023-05-13 12:03:59
5820,7807483768,4497,46,Saving,EUR,481698.36,Closed,2026-02-20 14:50:19
5821,1183179833,3823,70,Checking,EUR,220503.24,Active,2016-07-26 04:24:11
5822,6599471267,4179,29,Business,EUR,423627.57,Closed,2017-01-28 00:12:49
5823,6290743346,607,80,Saving,EUR,164711.19,Inactive,2024-01-08 22:59:58
5824,8465337819,9878,40,Checking,VND,376901.49,Active,2022-01-01 17:30:32
5825,2094904604,9379,3,Saving,USD,142826.88,Closed,2022-12-11 12:06:41
5826,2468416237,3321,38,Checking,EUR,475258.55,Active,2024-08-09 09:53:54
5827,2362985177,2616,15,Checking,VND,201680.65,Active,2018-10-26 10:08:59
5828,2756204830,1453,3,Checking,VND,436864.71,Closed,2017-10-17 21:17:58
5829,3910585814,5087,17,Business,VND,423780.98,Inactive,2020-04-03 07:09:16
5830,3372386906,9448,28,Business,VND,125346.44,Closed,2021-02-17 10:21:11
5831,4936557121,4925,93,Checking,EUR,168440.52,Closed,2017-02-05 03:54:43
5832,2715417180,8635,26,Business,VND,188567.67,Inactive,2017-09-14 23:48:23
5833,9687273981,1963,33,Checking,EUR,265575.74,Active,2018-08-17 06:51:21
5834,8349281434,5419,29,Saving,EUR,277990.91,Active,2023-06-18 05:19:51
5835,4718529723,5646,85,Saving,USD,239737.99,Inactive,2025-10-07 10:37:32
5836,1098246042,5881,8,Business,EUR,382597.26,Active,2016-11-19 21:12:19
5837,9573815929,5223,10,Saving,EUR,263953.97,Closed,2022-01-27 14:33:28
5838,8489853752,5687,35,Saving,EUR,104446.77,Inactive,2021-07-26 07:36:27
5839,5759040834,8052,97,Business,VND,72438.3,Inactive,2020-10-17 20:16:30
5840,5396479321,5055,29,Business,USD,23007.29,Active,2016-12-14 14:00:08
5841,7849755421,976,84,Business,USD,221697.43,Inactive,2017-06-18 19:10:01
5842,7215838722,5455,43,Saving,USD,388672.96,Active,2022-10-28 03:53:35
5843,6663705625,6288,92,Saving,EUR,110051.11,Inactive,2023-08-11 16:08:01
5844,1897555504,6375,9,Checking,USD,486051.57,Inactive,2017-05-06 05:02:36
5845,2206202170,5838,98,Saving,VND,367318.67,Active,2023-03-22 12:56:43
5846,7939891647,7156,54,Business,USD,320668.21,Closed,2025-08-02 22:36:42
5847,3965699715,4333,84,Saving,VND,150936.78,Inactive,2022-11-19 14:48:19
5848,5617921279,8643,21,Business,VND,340626.77,Closed,2022-07-10 06:53:35
5849,7422932535,3326,8,Checking,USD,130290.1,Inactive,2022-08-08 22:48:07
5850,1126627217,8071,86,Checking,USD,297773.62,Inactive,2018-04-24 10:34:35
5851,4116849700,1007,94,Business,USD,163769.17,Closed,2020-04-28 02:15:26
5852,9249874255,2072,58,Business,USD,312973.01,Closed,2020-07-23 09:01:32
5853,7330214897,7841,49,Checking,VND,173.77,Active,2019-06-08 09:39:32
5854,9578884444,1990,37,Checking,USD,442985.47,Inactive,2026-02-15 17:10:57
5855,4771295822,2093,69,Business,USD,209133.62,Inactive,2025-11-25 16:46:00
5856,2468168230,9341,29,Business,VND,239391.15,Inactive,2017-02-01 22:58:19
5857,6062673344,6060,98,Checking,VND,337137.39,Inactive,2017-02-13 13:51:11
5858,1059597018,4997,75,Business,EUR,378017.38,Closed,2018-10-12 18:56:21
5859,7223154169,5866,43,Saving,VND,328385.6,Closed,2019-08-31 23:33:37
5860,5033412456,2969,88,Saving,EUR,131075.65,Active,2019-11-14 19:23:30
5861,6719579866,4260,64,Checking,VND,252213.16,Closed,2025-03-05 23:47:59
5862,3999182089,10000,85,Business,USD,34124.3,Closed,2026-02-14 11:30:32
5863,7307173065,9940,22,Checking,USD,136352.53,Active,2020-11-30 22:32:14
5864,4103948442,8511,58,Saving,VND,384678.12,Closed,2017-02-24 18:42:34
5865,6297169920,4367,29,Saving,USD,411502.4,Closed,2019-06-01 21:49:13
5866,4078659749,8997,41,Checking,VND,436437.5,Active,2022-09-26 12:11:44
5867,8744363576,995,20,Business,VND,410083.19,Closed,2017-08-22 12:49:12
5868,4284154854,4941,90,Checking,EUR,262626.43,Closed,2017-12-03 21:47:38
5869,3670663484,8836,92,Checking,VND,99761.61,Inactive,2018-10-19 20:51:52
5870,6042716485,2713,40,Checking,VND,51889.44,Inactive,2016-12-22 11:59:47
5871,2958951154,7872,69,Saving,VND,444633.46,Active,2021-08-06 11:40:51
5872,2733694228,1065,95,Checking,USD,189105.11,Inactive,2021-05-01 00:31:30
5873,4628148344,3843,95,Business,EUR,247673.44,Active,2021-12-03 19:41:45
5874,2253115445,3531,10,Business,EUR,421755.54,Inactive,2018-09-02 09:33:09
5875,7121024157,1971,55,Saving,VND,373391.45,Closed,2021-10-06 06:50:52
5876,8440124265,7857,51,Saving,EUR,38090.72,Active,2020-05-29 00:26:17
5877,6068735226,7610,73,Business,EUR,90755.83,Inactive,2019-10-03 02:35:44
5878,7416832373,9045,55,Checking,USD,493452.18,Inactive,2019-12-15 12:32:18
