card_id,account_id,card_number,card_type,credit_limit,expiry_date,status
12241,13589,4476386841181,Debit,,2026-09-05,Active
12242,2045,572185229455,Debit,10000.0,2029-05-08,Blocked
12243,6987,180086968957549,Credit,,2030-10-24,Expired
12244,984,4457518085074418,Credit,10000.0,2028-08-14,Blocked
12245,13611,36253759012084,Credit,20000.0,2029-10-13,Expired
12246,5060,3541347187001719,Debit,,2027-01-14,Blocked
12247,12797,4497807113281166,Debit,10000.0,2027-10-30,Active
12248,3312,4245984481520,Credit,20000.0,2027-09-30,Active
12249,10231,3517158871051005,Credit,20000.0,2027-12-13,Active
12250,13109,3524321847111532,Debit,,2028-03-16,Active
12251,5515,4694083843575738,Credit,,2029-01-08,Blocked
12252,1958,180092171198962,Debit,5000.0,2027-04-29,Blocked
12253,1687,4829376027553622,Debit,20000.0,2029-10-27,Blocked
12254,861,342334683269179,Debit,,2030-05-08,Expired
12255,13418,639009660213,Debit,10000.0,2029-01-25,Blocked
12256,9312,3510787695793611,Debit,20000.0,2030-08-22,Active
12257,11025,4891367276738,Credit,,2030-07-17,Blocked
12258,5065,4240335599492,Credit,10000.0,2027-05-19,Expired
12259,2793,6011748283338679,Credit,5000.0,2030-06-29,Expired
12260,10744,4475081868853,Credit,10000.0,2027-01-28,Active
12261,9366,5304449782993399,Debit,5000.0,2027-11-09,Blocked
12262,13025,30499468270473,Debit,10000.0,2027-11-24,Active
12263,1989,4059163407377538,Credit,20000.0,2026-12-30,Expired
12264,14078,4491030436577,Debit,20000.0,2029-06-19,Active
12265,3566,6011937492466278,Credit,5000.0,2030-07-20,Blocked
12266,13392,30019895526915,Credit,5000.0,2029-10-24,Expired
12267,11765,36956063030754,Credit,,2028-05-13,Expired
12268,11788,213117540433013,Credit,5000.0,2028-01-29,Blocked
12269,7723,3564947521564611,Debit,5000.0,2028-07-13,Active
12270,9919,3514654090930758,Debit,,2028-10-07,Blocked
12271,2777,3595120962843570,Debit,,2026-10-09,Blocked
12272,257,2636796663701739,Credit,5000.0,2027-01-13,Blocked
12273,12706,2478908184798539,Credit,,2026-07-13,Blocked
12274,8647,6530739452289399,Credit,10000.0,2028-02-17,Active
12275,9115,3543579190184961,Debit,20000.0,2029-10-25,Active
12276,12652,4018755366010339,Debit,20000.0,2029-03-05,Expired
12277,10902,5171489466475115,Debit,5000.0,2030-05-18,Active
12278,6541,6515611437368748,Credit,20000.0,2029-08-12,Expired
12279,9756,4368376024763,Debit,20000.0,2031-05-29,Expired
12280,12013,4235801984377069,Debit,10000.0,2029-12-24,Active
12281,6439,3543854564681318,Credit,10000.0,2029-04-06,Active
12282,13796,3516514643623524,Credit,5000.0,2030-08-28,Blocked
12283,3020,213198219853236,Debit,,2030-12-16,Active
12284,6945,213190310802857,Credit,20000.0,2029-04-24,Expired
12285,13804,213133553966716,Debit,10000.0,2030-04-20,Expired
12286,2477,4156733651889842,Credit,10000.0,2030-11-08,Active
12287,3245,4545321977977,Credit,,2028-05-02,Blocked
12288,823,3555014672010927,Credit,20000.0,2027-08-26,Blocked
12289,3473,4087130559555,Debit,10000.0,2030-02-04,Blocked
12290,7272,4794063072978414,Credit,5000.0,2029-04-21,Blocked
12291,14405,2348343108953549,Debit,5000.0,2028-04-13,Expired
12292,9676,3514568061817341,Debit,,2030-02-24,Blocked
12293,13384,3538784982011375,Credit,5000.0,2027-05-07,Expired
12294,3886,3592870715937375,Debit,5000.0,2028-08-13,Blocked
12295,6256,36086309520374,Credit,5000.0,2028-10-19,Blocked
12296,3100,2489218219536319,Credit,,2031-03-14,Expired
12297,9793,4942615753338209,Credit,10000.0,2027-04-16,Active
12298,11637,639017307559,Debit,20000.0,2027-11-13,Blocked
12299,9679,4930544723925744819,Credit,,2030-04-14,Blocked
12300,13514,342129515538845,Credit,5000.0,2026-12-12,Blocked
12301,13002,6511937839746940,Debit,5000.0,2030-09-13,Blocked
12302,1743,3540784008539298,Debit,20000.0,2030-04-16,Blocked
12303,9926,38251233154579,Credit,20000.0,2027-06-20,Expired
12304,9493,342764995812516,Credit,20000.0,2028-02-05,Active
12305,7211,581291202751,Credit,,2029-06-09,Expired
12306,5118,344920247602836,Credit,20000.0,2028-04-05,Active
12307,4789,3511756694782494,Debit,20000.0,2027-09-07,Blocked
12308,648,3584971000228833,Debit,10000.0,2027-08-07,Active
12309,8824,2223952135725538,Credit,5000.0,2028-02-22,Blocked
12310,10873,345383358611584,Credit,20000.0,2030-02-20,Blocked
12311,9290,4823817201842,Debit,,2027-09-02,Blocked
12312,7693,4352549055680,Debit,20000.0,2027-02-04,Active
12313,3967,676333199054,Credit,10000.0,2028-12-27,Active
12314,12256,36066017043976,Credit,20000.0,2028-05-29,Active
12315,608,4296730407649497,Debit,,2027-10-07,Blocked
12316,14383,563486372979,Debit,20000.0,2030-04-04,Expired
12317,2543,373317485147968,Debit,20000.0,2027-04-15,Blocked
12318,8929,4675105563089,Debit,,2027-03-06,Active
12319,12981,376271621554719,Credit,5000.0,2029-11-30,Blocked
12320,1825,3554374454051239,Debit,,2027-04-07,Active
12321,2684,675931019748,Credit,5000.0,2026-11-15,Expired
12322,3356,4109080974103697490,Debit,,2031-02-06,Active
12323,7675,346325656978016,Debit,5000.0,2027-08-28,Active
12324,13842,3574074232202684,Debit,5000.0,2027-10-29,Expired
12325,161,3560000724809344,Credit,10000.0,2027-04-17,Blocked
12326,9969,180015197722796,Credit,,2029-08-31,Active
12327,7643,2266582798380053,Debit,5000.0,2028-10-09,Blocked
12328,12667,4238967198427,Debit,5000.0,2030-05-21,Active
12329,8845,4265984410295,Credit,10000.0,2029-11-06,Expired
12330,11247,4946619855881555320,Debit,5000.0,2029-04-27,Blocked
12331,13595,4310522394574925,Credit,20000.0,2028-02-03,Expired
12332,9183,4273265307420,Debit,,2027-10-24,Active
12333,5974,6546495850993734,Debit,20000.0,2026-10-29,Active
12334,12830,4749526790039824445,Credit,,2029-11-27,Active
12335,12919,501819538296,Debit,10000.0,2027-12-10,Active
12336,8474,4009549212419799,Debit,20000.0,2028-07-14,Active
12337,8251,370357996177735,Debit,5000.0,2028-05-29,Active
12338,3563,2311437863467217,Credit,5000.0,2028-11-04,Blocked
12339,112,4824357024564742,Debit,10000.0,2027-04-20,Active
12340,12462,583253381334,Credit,20000.0,2029-05-15,Active
12341,813,4773168339276463,Debit,20000.0,2028-04-14,Expired
12342,6745,4093480496323,Debit,20000.0,2029-07-04,Blocked
12343,9794,6549400627276659,Debit,10000.0,2030-07-27,Expired
12344,2815,213155956750462,Debit,20000.0,2029-11-26,Expired
12345,13003,3536260618698978,Credit,10000.0,2027-12-13,Expired
12346,3181,4099084092147245041,Debit,10000.0,2028-04-16,Blocked
12347,6907,371902522237229,Credit,5000.0,2029-01-08,Blocked
12348,2564,4334487254729187,Debit,,2026-08-20,Active
12349,4276,4262846636782808,Credit,20000.0,2029-11-03,Active
12350,4308,4484915253949125018,Debit,5000.0,2030-12-03,Expired
12351,9706,30110678964181,Credit,20000.0,2030-04-11,Active
12352,4229,379617693756243,Credit,10000.0,2028-12-22,Active
12353,13370,5494653904238548,Debit,,2029-09-02,Expired
12354,5735,213167810986240,Credit,5000.0,2028-02-27,Expired
12355,7722,345225261559022,Debit,10000.0,2027-10-28,Active
12356,10700,4262331959645,Debit,,2030-05-25,Active
12357,4496,3572510017886003,Debit,,2030-08-21,Expired
12358,9824,4517714393129761578,Credit,20000.0,2029-05-01,Expired
12359,11450,4619159061178,Debit,5000.0,2030-04-03,Active
12360,11972,342012670298381,Credit,5000.0,2029-07-11,Blocked
12361,6805,213188420217610,Debit,,2028-06-01,Expired
12362,3976,180064037341169,Credit,5000.0,2030-06-07,Blocked
12363,13699,6590834068988828,Credit,,2026-12-05,Blocked
12364,8195,4497092520042,Credit,10000.0,2029-12-10,Active
12365,8707,676155174169,Credit,20000.0,2027-01-20,Blocked
12366,9317,588416610271,Debit,20000.0,2031-03-10,Blocked
12367,2115,587961938343,Debit,10000.0,2030-07-13,Blocked
12368,7507,4302281326363210050,Credit,20000.0,2030-05-17,Active
12369,6897,4278435335242379587,Credit,10000.0,2030-10-18,Blocked
12370,6743,5236839375109689,Debit,20000.0,2029-06-10,Active
12371,13726,4715362143034595,Credit,,2026-11-14,Active
12372,5008,3567563120810763,Credit,20000.0,2026-09-17,Blocked
12373,3886,370515012754056,Credit,,2029-10-29,Blocked
12374,359,3560699617537605,Debit,,2028-12-11,Active
12375,2378,3528018631226874,Credit,20000.0,2029-06-18,Blocked
12376,2249,3594898675058716,Credit,5000.0,2027-11-20,Expired
12377,7568,3557628182385053,Debit,20000.0,2029-02-20,Expired
12378,995,6549293936858212,Debit,10000.0,2027-12-28,Active
12379,13127,4530017331349586976,Debit,5000.0,2028-05-18,Active
12380,3806,6508373821580235,Debit,20000.0,2031-06-18,Expired
12381,13309,4752045981883686,Debit,20000.0,2030-01-04,Blocked
12382,5043,3591169472314873,Debit,10000.0,2030-07-30,Active
12383,11052,4322365184237,Debit,10000.0,2028-02-12,Active
12384,8626,3516125639734413,Credit,,2027-11-12,Blocked
12385,7856,3583785818172731,Debit,10000.0,2026-08-21,Expired
12386,2573,344379851437924,Credit,,2029-03-17,Expired
12387,12522,4239674132729154134,Debit,10000.0,2028-04-12,Expired
12388,4591,3521321655959538,Debit,5000.0,2031-06-02,Expired
12389,7235,4463348045447492,Debit,5000.0,2030-10-17,Active
12390,3779,6545689450341069,Credit,5000.0,2027-07-21,Blocked
12391,4384,4297479662493816,Credit,5000.0,2029-03-23,Expired
12392,13183,4082099739788185,Credit,5000.0,2030-10-30,Active
12393,1835,585475354551,Debit,10000.0,2026-11-12,Active
12394,12545,4086956425990,Credit,,2031-04-06,Blocked
12395,7132,4319888934569,Debit,,2029-11-01,Active
12396,1747,4676920542076,Debit,20000.0,2027-02-19,Active
12397,7242,4293688656153,Credit,,2029-10-11,Expired
12398,12468,180085629358097,Debit,5000.0,2027-07-23,Active
12399,2711,4418438515160602164,Credit,5000.0,2027-03-30,Expired
12400,5677,4450342304014,Credit,,2029-08-01,Active
12401,903,4546623228181149818,Credit,,2026-08-04,Expired
12402,13306,30005620575558,Credit,5000.0,2031-05-05,Active
12403,938,6011408459194634,Credit,5000.0,2027-02-24,Expired
12404,3882,2234597770390036,Debit,20000.0,2029-02-03,Expired
12405,11801,213104650341855,Debit,20000.0,2030-01-27,Blocked
12406,10885,4457066919141,Credit,10000.0,2029-12-29,Blocked
12407,642,3502880952162297,Debit,5000.0,2029-07-26,Expired
12408,13042,3574656895237161,Credit,5000.0,2030-11-27,Active
12409,10459,4138430231156908,Credit,,2029-07-28,Expired
12410,11333,6538848854001310,Debit,10000.0,2030-05-27,Active
12411,11527,3530980885642138,Debit,10000.0,2028-09-11,Active
12412,8326,375851839353177,Credit,20000.0,2028-12-24,Active
12413,12285,3598469352635634,Credit,10000.0,2031-04-17,Expired
12414,5704,213195510759559,Credit,10000.0,2027-08-23,Expired
12415,10464,180031658196297,Credit,5000.0,2030-04-27,Expired
12416,8756,4687068451883846,Debit,5000.0,2029-03-29,Blocked
12417,3490,676164892249,Credit,,2027-11-21,Blocked
12418,63,2295235962768513,Credit,5000.0,2027-06-14,Active
12419,9404,6011841318442051,Credit,,2029-09-14,Active
12420,13069,180030228318233,Debit,10000.0,2029-06-28,Blocked
12421,4709,3504064774879739,Credit,20000.0,2030-09-14,Expired
12422,6728,4821600463301198,Debit,5000.0,2028-11-24,Expired
12423,12351,3502499077255173,Debit,,2030-07-07,Active
12424,13325,4699536472842268178,Credit,5000.0,2030-03-22,Expired
12425,10094,3523883203658027,Debit,5000.0,2027-02-08,Blocked
12426,1736,36300288600028,Credit,,2029-08-21,Active
12427,13434,30532824166991,Debit,20000.0,2030-05-01,Active
12428,12603,379924171464807,Debit,20000.0,2030-10-25,Expired
12429,8862,30318022376875,Debit,10000.0,2029-12-01,Active
12430,3678,180098853623250,Debit,20000.0,2030-11-13,Expired
12431,405,30507568429482,Credit,20000.0,2030-12-06,Active
12432,14575,6586949945945928,Debit,5000.0,2031-02-28,Active
12433,12858,4386651822328906969,Debit,5000.0,2027-11-30,Active
12434,1478,2256670050100236,Credit,,2030-04-28,Blocked
12435,7077,3540268934630694,Credit,10000.0,2029-08-18,Active
12436,9582,213176858199046,Debit,20000.0,2030-05-29,Blocked
12437,9984,4457578808469,Credit,10000.0,2028-10-13,Blocked
12438,13651,2394401775911688,Debit,,2029-01-24,Active
12439,3723,4999745022372596828,Debit,5000.0,2026-08-21,Expired
12440,13621,180041226229827,Credit,10000.0,2029-04-17,Expired
12441,702,675946122701,Debit,5000.0,2030-12-18,Blocked
12442,3827,4759912038285,Debit,10000.0,2030-04-18,Blocked
12443,8182,3566729845575103,Credit,,2026-07-15,Blocked
12444,2020,4865804806216,Debit,,2029-08-28,Blocked
12445,3721,4333449510153512,Credit,,2026-12-08,Active
12446,7768,6011043372767537,Debit,5000.0,2027-05-19,Active
12447,14419,213174244298275,Debit,5000.0,2028-03-29,Expired
12448,13282,3512316284597320,Credit,5000.0,2028-01-06,Blocked
12449,1057,4343255936759309716,Credit,5000.0,2030-03-03,Active
12450,13936,5567838942886117,Debit,10000.0,2028-11-15,Expired
12451,5153,4000707678288055648,Debit,5000.0,2026-07-05,Blocked
12452,5027,4056142192916653,Debit,20000.0,2029-01-01,Expired
12453,9601,4400542711740,Credit,5000.0,2030-07-22,Expired
12454,10964,4736828725257429,Debit,20000.0,2027-02-26,Expired
12455,14384,676297886332,Debit,20000.0,2029-09-09,Blocked
12456,3714,2258251427427236,Credit,10000.0,2027-02-02,Active
12457,6188,2284193519175372,Debit,20000.0,2028-03-01,Blocked
12458,4090,4467372376118,Credit,5000.0,2030-08-09,Active
12459,8311,4511296633693393,Debit,5000.0,2027-11-14,Active
12460,4935,501861444864,Credit,,2030-03-31,Expired
12461,4032,3559319227667626,Credit,20000.0,2028-12-04,Active
12462,10828,3575948681540497,Credit,5000.0,2028-09-13,Expired
12463,11841,4948641509089321377,Credit,,2027-05-18,Expired
12464,11899,4390549135413769,Credit,10000.0,2031-03-31,Expired
12465,4418,4627893483925593,Credit,,2028-03-06,Blocked
12466,11389,4860417901086349023,Credit,,2030-07-15,Expired
12467,4472,30086161825479,Debit,20000.0,2026-11-25,Expired
12468,6437,639029515736,Credit,,2031-06-25,Blocked
12469,14133,4177536233264743156,Credit,20000.0,2027-04-02,Expired
12470,13226,180053285428596,Debit,5000.0,2029-11-07,Expired
12471,2629,38181620969836,Credit,20000.0,2027-11-27,Expired
12472,11498,6011098474809272,Credit,20000.0,2029-08-22,Expired
12473,814,676312040949,Debit,5000.0,2028-11-11,Active
12474,10637,349694421648932,Credit,20000.0,2031-04-29,Expired
12475,2070,4187293772426952371,Debit,20000.0,2029-07-11,Active
12476,7113,180042190880553,Debit,20000.0,2027-05-13,Active
12477,6535,060498975832,Debit,10000.0,2027-12-27,Blocked
12478,13907,30219152962106,Debit,20000.0,2029-08-01,Blocked
12479,11238,30514946731852,Credit,5000.0,2031-06-14,Expired
12480,5662,4068738236933709646,Debit,5000.0,2031-06-13,Expired
12481,1383,3523818008064112,Debit,20000.0,2027-06-23,Blocked
12482,13274,348422511216373,Debit,20000.0,2031-05-25,Active
12483,9745,5574693157770071,Debit,,2029-09-05,Blocked
12484,10425,4098574015232274,Credit,20000.0,2027-01-04,Expired
12485,965,4653455954802,Credit,,2029-04-23,Blocked
12486,1524,4991956904467624,Credit,20000.0,2029-10-26,Active
12487,10592,4852519112082466,Credit,5000.0,2030-01-08,Expired
12488,4541,30202147382689,Debit,,2031-06-01,Blocked
12489,1433,345826595816069,Debit,20000.0,2030-12-21,Blocked
12490,4643,36478188414300,Debit,,2027-01-27,Active
12491,11834,36757050494064,Credit,10000.0,2030-06-25,Expired
12492,4690,213186866452287,Debit,20000.0,2030-04-10,Blocked
12493,4424,587040323780,Credit,,2030-12-19,Active
12494,824,6569739528844973,Debit,5000.0,2026-10-04,Expired
12495,2682,3527275251720641,Debit,,2030-10-07,Expired
12496,5222,30231107415148,Debit,,2027-11-12,Expired
12497,12592,180016802738003,Credit,10000.0,2027-04-12,Active
12498,145,180070773962100,Credit,20000.0,2027-11-23,Blocked
12499,3411,6547810341279395,Credit,5000.0,2030-12-27,Expired
12500,13525,371122704776940,Debit,5000.0,2031-03-10,Active
12501,9464,4117078336623,Credit,10000.0,2028-02-17,Expired
12502,7760,4049343631614664390,Credit,5000.0,2030-02-25,Active
12503,4807,346843970142382,Debit,,2028-03-18,Active
12504,9946,30267445791675,Credit,,2030-01-29,Blocked
12505,3157,6502967575261359,Credit,5000.0,2030-01-12,Blocked
12506,7140,213113322355474,Credit,10000.0,2028-02-20,Expired
12507,1235,180044872775465,Credit,5000.0,2029-04-17,Active
12508,5479,4726959590685345,Credit,20000.0,2030-06-20,Active
12509,8605,4348292629494689,Debit,,2030-10-26,Blocked
12510,5566,30379687505620,Credit,10000.0,2030-12-10,Blocked
12511,6260,4650369428840,Credit,20000.0,2031-01-22,Blocked
12512,3330,3539706449729173,Debit,10000.0,2030-11-12,Expired
12513,2742,2453563486459766,Credit,10000.0,2029-02-18,Expired
12514,2806,567087528475,Debit,20000.0,2029-03-07,Expired
12515,11657,4298630493894858,Credit,10000.0,2029-04-17,Expired
12516,1934,4189341864210237180,Debit,,2028-04-07,Active
12517,11116,340803422703468,Credit,,2028-05-13,Blocked
12518,14177,4814345591423428,Credit,10000.0,2031-05-03,Expired
12519,12702,3543815545891672,Debit,5000.0,2030-10-31,Active
12520,3209,370699192525278,Credit,10000.0,2029-05-01,Active
12521,4914,4098559451365316,Credit,20000.0,2026-08-10,Active
12522,898,6011202254543446,Debit,10000.0,2028-07-14,Blocked
12523,6905,5187173746938322,Debit,5000.0,2027-11-29,Expired
12524,10415,4992730312463,Debit,5000.0,2031-01-29,Blocked
12525,2866,30091866746004,Debit,5000.0,2027-08-29,Blocked
12526,8909,3559288871055067,Credit,,2029-07-01,Expired
12527,14211,180029243090850,Credit,10000.0,2030-09-05,Expired
12528,13929,3569866023592992,Debit,,2026-11-11,Blocked
12529,5150,30478075789950,Credit,10000.0,2030-06-24,Active
12530,9087,30394097780788,Debit,10000.0,2028-06-24,Active
12531,14266,3504880613501352,Credit,,2027-03-13,Expired
12532,2277,4038026227368936261,Credit,10000.0,2028-07-08,Blocked
12533,9417,180069918185254,Credit,,2030-06-25,Blocked
12534,6729,36724959668149,Debit,10000.0,2028-10-11,Active
12535,2011,4847962631657145,Credit,10000.0,2027-05-31,Blocked
12536,7579,4980630596707,Credit,20000.0,2026-12-01,Active
12537,7860,2258660981160159,Credit,20000.0,2031-03-18,Expired
12538,2729,2241862574871388,Credit,5000.0,2031-02-17,Blocked
12539,14703,4224447608745738206,Debit,20000.0,2030-02-26,Expired
12540,13914,4016982242028,Debit,,2029-04-08,Active
12541,2993,4045819334754928,Credit,,2029-10-07,Expired
12542,10169,30292565115786,Credit,20000.0,2030-09-03,Blocked
12543,10377,30340626790830,Credit,10000.0,2029-11-29,Expired
12544,2651,3501386662310441,Credit,10000.0,2028-03-25,Blocked
12545,13545,4360256536313905,Credit,,2031-02-19,Expired
12546,13830,3507204550671788,Credit,5000.0,2029-12-10,Active
12547,11890,3590396328217049,Credit,,2031-04-25,Blocked
12548,917,4608743356269,Credit,20000.0,2028-08-06,Active
12549,9738,6537614226625777,Credit,,2030-11-02,Expired
12550,466,6586340269488945,Debit,5000.0,2027-01-27,Expired
12551,11136,4195015465159874,Debit,5000.0,2029-12-11,Expired
12552,2064,502037497216,Debit,5000.0,2030-10-03,Expired
12553,56,3515492868170789,Debit,20000.0,2028-04-18,Blocked
12554,10519,213172176181527,Debit,10000.0,2030-12-13,Active
12555,8373,3504580872053281,Credit,20000.0,2030-12-20,Active
12556,4397,3520261603606818,Debit,,2027-08-17,Active
12557,4150,4263747955466594,Credit,,2031-06-18,Expired
12558,7836,4827711301088667,Credit,5000.0,2030-11-08,Expired
12559,10401,3504531993433621,Credit,10000.0,2028-06-08,Active
12560,7346,213123795003808,Credit,20000.0,2027-10-07,Expired
12561,9563,5247482037398304,Debit,5000.0,2030-12-07,Blocked
12562,1104,676345459975,Debit,,2028-06-28,Active
12563,5401,3513478635924774,Credit,5000.0,2028-09-10,Expired
12564,9889,630401157882,Credit,,2026-10-18,Active
12565,14653,6545564038183699,Credit,20000.0,2027-01-23,Active
12566,9408,3560159708553300,Credit,20000.0,2030-09-28,Active
12567,5928,341834252758792,Credit,10000.0,2028-12-16,Expired
12568,12046,4741998554079655069,Credit,5000.0,2026-10-30,Expired
12569,4507,3518476705017243,Credit,20000.0,2030-05-20,Expired
12570,12843,4461030119598,Credit,,2029-06-17,Expired
12571,12665,2260035741004425,Credit,5000.0,2029-09-27,Active
12572,11353,2524359892127708,Debit,,2028-01-16,Blocked
12573,11009,2262366595759428,Credit,20000.0,2031-05-18,Blocked
12574,9578,4072171027675072772,Debit,5000.0,2030-08-31,Expired
12575,7026,30372355361053,Credit,,2028-10-05,Active
12576,2892,2554378035546577,Credit,10000.0,2029-08-27,Active
12577,6019,4510619841804553133,Credit,5000.0,2031-05-30,Blocked
12578,4635,4807703619346519813,Debit,5000.0,2030-04-23,Expired
12579,807,3564840535986211,Debit,,2026-11-14,Active
12580,14617,060413107172,Debit,5000.0,2027-07-14,Expired
12581,13458,676129860604,Credit,5000.0,2026-09-01,Blocked
12582,9506,4868422705141,Debit,10000.0,2028-05-01,Blocked
12583,4539,6011469761030908,Debit,20000.0,2029-07-22,Expired
12584,8410,213164403437749,Debit,10000.0,2030-10-19,Active
12585,3922,180081076611955,Credit,,2030-12-19,Active
12586,1646,4222233013107,Debit,,2027-03-13,Expired
12587,665,4306327893599530,Debit,20000.0,2030-01-05,Blocked
12588,5247,180074920931604,Debit,20000.0,2031-03-27,Active
12589,7186,375510547700760,Credit,10000.0,2027-02-26,Blocked
12590,10278,2235720824741496,Debit,,2027-08-16,Expired
12591,2860,4898659545763934305,Debit,5000.0,2030-12-03,Active
12592,8945,4089491207089,Credit,20000.0,2029-12-17,Expired
12593,4341,6563195908093028,Credit,10000.0,2026-07-02,Active
12594,122,2720998548763432,Credit,,2029-07-17,Active
12595,11931,4074421153975,Debit,20000.0,2031-03-18,Expired
12596,12030,3564378827056955,Credit,,2026-10-31,Active
12597,12181,3583552029067377,Credit,20000.0,2030-02-16,Active
12598,1283,213193344940826,Credit,20000.0,2029-05-14,Active
12599,7594,213117284725509,Debit,20000.0,2026-11-30,Expired
12600,273,30215816562910,Credit,5000.0,2031-02-24,Blocked
12601,14554,373198478323083,Credit,5000.0,2029-08-18,Blocked
12602,12601,30390000074764,Credit,,2026-10-21,Expired
12603,1738,4851947324319549939,Credit,10000.0,2028-02-29,Active
12604,86,3599040055963307,Debit,10000.0,2026-08-18,Active
12605,3354,5147730848010505,Credit,5000.0,2028-05-04,Blocked
12606,5244,4939100327639,Debit,10000.0,2030-04-17,Expired
12607,2501,2275533177629320,Debit,10000.0,2031-04-13,Active
12608,4913,3590784595095612,Credit,,2028-06-30,Active
12609,760,6011822643758585,Debit,5000.0,2030-04-29,Active
12610,9983,6011350007566618,Debit,10000.0,2031-01-05,Expired
12611,5019,6585452915253929,Debit,20000.0,2030-03-30,Blocked
12612,6354,347995539716061,Credit,5000.0,2026-06-29,Active
12613,9077,503899155322,Credit,,2028-07-15,Blocked
12614,6338,4232804131981820984,Credit,,2027-10-08,Blocked
12615,10017,30113685511227,Debit,20000.0,2030-12-19,Blocked
12616,825,6011652288853932,Credit,5000.0,2027-01-14,Active
12617,12701,347222594520910,Credit,5000.0,2029-07-27,Blocked
12618,831,3599537290960667,Credit,5000.0,2028-05-19,Active
12619,1838,3544601376585776,Credit,20000.0,2027-05-24,Active
12620,487,4477106653662750,Credit,20000.0,2031-06-14,Expired
12621,5363,36887809269275,Debit,,2030-04-05,Active
12622,12110,3566706713822189,Debit,20000.0,2028-11-24,Active
12623,2506,4919975162462274081,Credit,,2028-05-05,Blocked
12624,11993,4317939881747512,Debit,5000.0,2031-01-30,Expired
12625,7715,3584607432102200,Credit,,2028-11-03,Blocked
12626,11861,3514551125699681,Credit,20000.0,2031-04-28,Expired
12627,14390,30431636729023,Debit,,2027-03-07,Blocked
12628,7283,4028231226827484,Credit,,2027-09-29,Active
12629,6391,2294546272091052,Credit,5000.0,2027-02-13,Expired
12630,2431,6503207258837459,Debit,20000.0,2029-02-01,Blocked
12631,9858,213184052128001,Debit,5000.0,2027-04-25,Active
12632,11446,349268309305509,Debit,20000.0,2030-03-16,Expired
12633,6165,4165885196243,Debit,20000.0,2031-01-18,Active
12634,13652,6011806557715632,Debit,20000.0,2028-08-07,Active
12635,5433,375255792686054,Debit,20000.0,2028-07-22,Active
12636,13897,4121842027431825,Credit,5000.0,2029-06-20,Active
12637,6995,4484122758209460045,Debit,5000.0,2027-04-25,Expired
12638,1192,3550508958457160,Credit,5000.0,2031-05-07,Expired
12639,6984,503810316631,Debit,5000.0,2028-05-20,Expired
12640,1311,3507818060447882,Credit,,2029-06-18,Blocked
12641,6615,3571344753690283,Credit,5000.0,2029-12-04,Blocked
12642,9091,4992777807193,Credit,10000.0,2027-12-14,Active
12643,11142,676119578612,Debit,10000.0,2028-02-28,Active
12644,2217,6011292434727837,Debit,10000.0,2030-04-20,Blocked
12645,990,213133272175680,Debit,10000.0,2027-11-23,Active
12646,14010,6011310634478728,Credit,20000.0,2030-07-24,Blocked
12647,13203,4708343194818689,Credit,,2028-01-01,Expired
12648,14995,3519868377540800,Debit,20000.0,2027-08-22,Blocked
12649,6985,2260456659957984,Debit,5000.0,2026-10-17,Active
12650,5351,342474601332384,Credit,5000.0,2030-06-04,Expired
12651,8109,30053916297479,Credit,5000.0,2028-10-19,Active
12652,3606,6011729267965612,Credit,5000.0,2031-04-08,Expired
12653,1791,213195443305827,Credit,10000.0,2028-05-04,Expired
12654,8635,4478024465627094,Credit,20000.0,2027-08-28,Expired
12655,8010,2258435916607560,Credit,5000.0,2030-09-08,Blocked
12656,12971,4503298267877573,Credit,5000.0,2028-04-18,Expired
12657,3681,213119275606631,Debit,,2027-02-22,Active
12658,11774,2677244440856625,Debit,,2028-03-18,Expired
12659,10585,6011303149632947,Debit,10000.0,2030-09-06,Active
12660,1329,4342665128454005,Debit,5000.0,2027-12-18,Blocked
12661,1897,6011163881257604,Credit,20000.0,2026-12-28,Blocked
12662,1546,4377999517188688562,Debit,5000.0,2027-09-04,Expired
12663,982,4436934530587,Debit,20000.0,2028-12-08,Expired
12664,2321,3504465496608092,Debit,5000.0,2029-09-18,Expired
12665,4201,4706289249185,Debit,5000.0,2027-02-11,Blocked
12666,1169,36862236959590,Credit,,2030-03-02,Active
12667,2074,639071528579,Credit,,2027-05-13,Blocked
12668,3264,3548888864419891,Debit,20000.0,2030-06-20,Expired
12669,4822,30028897135237,Debit,20000.0,2028-08-27,Blocked
12670,2472,2236668579601481,Debit,10000.0,2028-09-11,Active
12671,2893,30376786007151,Credit,10000.0,2028-11-24,Blocked
12672,11523,4007698125701167473,Credit,10000.0,2029-04-14,Expired
12673,13592,3525738725705599,Credit,5000.0,2028-05-07,Expired
12674,7531,2268267741519050,Credit,,2028-08-14,Active
12675,4006,4278079306557298804,Debit,20000.0,2029-09-01,Active
12676,986,2274239688698967,Credit,20000.0,2029-08-16,Active
12677,10529,180074627746032,Credit,20000.0,2027-06-05,Blocked
12678,7460,347558767777542,Credit,10000.0,2028-06-01,Active
12679,9502,3593264155436008,Debit,,2028-09-17,Active
12680,4037,4458039274805040,Debit,5000.0,2026-09-14,Active
12681,12647,3579858757381807,Credit,20000.0,2030-01-08,Blocked
12682,8521,4102548616534216314,Credit,10000.0,2030-12-30,Blocked
12683,669,3554122168047443,Credit,20000.0,2026-12-01,Blocked
